filename,label
unknown/bed/80c45ed6_nohash_0.wav,unknown
unknown/bed/73f20b00_nohash_0.wav,unknown
unknown/bed/85851131_nohash_0.wav,unknown
unknown/bed/da2c5f1b_nohash_1.wav,unknown
unknown/bed/44bc77f7_nohash_0.wav,unknown
unknown/bed/d3d8fcd0_nohash_0.wav,unknown
unknown/bed/ad5aeec2_nohash_0.wav,unknown
unknown/bed/62ff07ef_nohash_0.wav,unknown
unknown/bed/d0faf7e4_nohash_0.wav,unknown
unknown/bed/611d2b50_nohash_0.wav,unknown
unknown/bed/3b852f6f_nohash_0.wav,unknown
unknown/bed/cc3d1613_nohash_1.wav,unknown
unknown/bed/4f256313_nohash_0.wav,unknown
unknown/bed/a8cb6dda_nohash_0.wav,unknown
unknown/bed/4845bb10_nohash_0.wav,unknown
unknown/bed/10ace7eb_nohash_0.wav,unknown
unknown/bed/b21f0fa4_nohash_0.wav,unknown
unknown/bed/2aca1e72_nohash_1.wav,unknown
unknown/bed/87014d40_nohash_0.wav,unknown
unknown/bed/33903159_nohash_0.wav,unknown
unknown/bed/605ed0ff_nohash_1.wav,unknown
unknown/bed/4f086393_nohash_1.wav,unknown
unknown/bed/a1a59b72_nohash_0.wav,unknown
unknown/bed/c50f55b8_nohash_5.wav,unknown
unknown/bed/ccca5655_nohash_0.wav,unknown
unknown/bed/86648261_nohash_0.wav,unknown
unknown/bed/63996b7c_nohash_0.wav,unknown
unknown/bed/9b402bc2_nohash_1.wav,unknown
unknown/bed/ff4ed4f3_nohash_0.wav,unknown
unknown/bed/f9bdf10e_nohash_1.wav,unknown
unknown/bed/80c17118_nohash_0.wav,unknown
unknown/bed/3e3fa7fd_nohash_0.wav,unknown
unknown/bed/f4f59743_nohash_1.wav,unknown
unknown/bed/50033893_nohash_0.wav,unknown
unknown/bed/18a8f03f_nohash_0.wav,unknown
unknown/bed/d4d898d7_nohash_0.wav,unknown
unknown/bed/cc554de3_nohash_0.wav,unknown
unknown/bed/67c7fecb_nohash_0.wav,unknown
unknown/bed/8ec6dab6_nohash_0.wav,unknown
unknown/bed/fa446c16_nohash_0.wav,unknown
unknown/bed/50033893_nohash_2.wav,unknown
unknown/bed/9e42ae25_nohash_0.wav,unknown
unknown/bed/65c73b55_nohash_0.wav,unknown
unknown/bed/b26343e9_nohash_2.wav,unknown
unknown/bed/f3cee168_nohash_0.wav,unknown
unknown/bed/66cff190_nohash_1.wav,unknown
unknown/bed/4e61bf96_nohash_2.wav,unknown
unknown/bed/81a345a3_nohash_1.wav,unknown
unknown/bed/9448c397_nohash_0.wav,unknown
unknown/bed/6e2ef3d5_nohash_0.wav,unknown
unknown/bed/c0f8f4df_nohash_0.wav,unknown
unknown/bed/a5609cce_nohash_0.wav,unknown
unknown/bed/dd6c6806_nohash_0.wav,unknown
unknown/bed/c98bbbd3_nohash_0.wav,unknown
unknown/bed/bcdaa7a9_nohash_0.wav,unknown
unknown/bed/a04817c2_nohash_0.wav,unknown
unknown/bed/4c432947_nohash_2.wav,unknown
unknown/bed/9a2e5b3c_nohash_1.wav,unknown
unknown/bed/80c45ed6_nohash_1.wav,unknown
unknown/bed/4c13fe25_nohash_1.wav,unknown
unknown/bed/adc216c5_nohash_0.wav,unknown
unknown/bed/418e7158_nohash_0.wav,unknown
unknown/bed/07c5129e_nohash_0.wav,unknown
unknown/bed/ace82a68_nohash_0.wav,unknown
unknown/bed/2bd2cad5_nohash_1.wav,unknown
unknown/bed/d0745d72_nohash_0.wav,unknown
unknown/bed/30065f33_nohash_0.wav,unknown
unknown/bed/f638a812_nohash_1.wav,unknown
unknown/bed/24b82192_nohash_0.wav,unknown
unknown/bed/1473be6a_nohash_1.wav,unknown
unknown/bed/fce65496_nohash_0.wav,unknown
unknown/bed/8d8d9855_nohash_0.wav,unknown
unknown/bed/650daf8e_nohash_0.wav,unknown
unknown/bed/9c06a3f3_nohash_0.wav,unknown
unknown/bed/f736ab63_nohash_0.wav,unknown
unknown/bed/a8cb6dda_nohash_2.wav,unknown
unknown/bed/ddedba85_nohash_0.wav,unknown
unknown/bed/a05a90c1_nohash_0.wav,unknown
unknown/bed/821b64cc_nohash_0.wav,unknown
unknown/bed/ffb86d3c_nohash_0.wav,unknown
unknown/bed/bd8412df_nohash_0.wav,unknown
unknown/bed/88e85150_nohash_1.wav,unknown
unknown/bed/b65f6015_nohash_0.wav,unknown
unknown/bed/fe291fa9_nohash_0.wav,unknown
unknown/bed/6aa8def4_nohash_0.wav,unknown
unknown/bed/16fce7de_nohash_0.wav,unknown
unknown/bed/f9273a21_nohash_0.wav,unknown
unknown/bed/e9b61425_nohash_3.wav,unknown
unknown/bed/541120c7_nohash_0.wav,unknown
unknown/bed/cf8d91cf_nohash_0.wav,unknown
unknown/bed/fdb5155e_nohash_0.wav,unknown
unknown/bed/4f8ef132_nohash_0.wav,unknown
unknown/bed/76e53db9_nohash_0.wav,unknown
unknown/bed/a3255f5c_nohash_2.wav,unknown
unknown/bed/73124b26_nohash_1.wav,unknown
unknown/bed/b1df80c0_nohash_1.wav,unknown
unknown/bed/31d31fa0_nohash_0.wav,unknown
unknown/bed/4290ca61_nohash_0.wav,unknown
unknown/bed/0d2bcf9d_nohash_0.wav,unknown
unknown/bed/9acd0254_nohash_0.wav,unknown
unknown/bed/1aed7c6d_nohash_0.wav,unknown
unknown/bed/b83c1acf_nohash_0.wav,unknown
unknown/bed/0474c92a_nohash_1.wav,unknown
unknown/bed/6846af18_nohash_0.wav,unknown
unknown/bed/efa16ffd_nohash_1.wav,unknown
unknown/bed/215699ff_nohash_0.wav,unknown
unknown/bed/57b38f48_nohash_0.wav,unknown
unknown/bed/2d82a556_nohash_1.wav,unknown
unknown/bed/5f8e50a0_nohash_1.wav,unknown
unknown/bed/b69002d4_nohash_0.wav,unknown
unknown/bed/a4baac4e_nohash_0.wav,unknown
unknown/bed/c842b5e4_nohash_0.wav,unknown
unknown/bed/8eb4a1bf_nohash_0.wav,unknown
unknown/bed/fa70c187_nohash_0.wav,unknown
unknown/bed/07363607_nohash_0.wav,unknown
unknown/bed/7eee5973_nohash_0.wav,unknown
unknown/bed/cb802c63_nohash_0.wav,unknown
unknown/bed/87eff300_nohash_0.wav,unknown
unknown/bed/c93d5e22_nohash_0.wav,unknown
unknown/bed/3a182c98_nohash_0.wav,unknown
unknown/bed/a527cb3c_nohash_1.wav,unknown
unknown/bed/e1aa22e4_nohash_0.wav,unknown
unknown/bed/8b25410a_nohash_0.wav,unknown
unknown/bed/a4e8a997_nohash_0.wav,unknown
unknown/bed/e6515415_nohash_0.wav,unknown
unknown/bed/b15fc37d_nohash_0.wav,unknown
unknown/bed/5c8af87a_nohash_0.wav,unknown
unknown/bed/6e41a77e_nohash_0.wav,unknown
unknown/bed/9bea2ac7_nohash_0.wav,unknown
unknown/bed/131e738d_nohash_0.wav,unknown
unknown/bed/d486fb84_nohash_1.wav,unknown
unknown/bed/8442ea62_nohash_0.wav,unknown
unknown/bed/c245d3d7_nohash_0.wav,unknown
unknown/bed/e269bac0_nohash_1.wav,unknown
unknown/bed/83f9c4ab_nohash_1.wav,unknown
unknown/bed/baf01c1f_nohash_0.wav,unknown
unknown/bed/4874a7e9_nohash_0.wav,unknown
unknown/bed/3eb8764c_nohash_0.wav,unknown
